l_s,l_2,l_1,s_2,s_1,w_s,w_2,w_1,freq,S11_dB,S21_dB
6.0,7.0,7.0,0.15,0.55,0.6,1.0,0.8,3.900 GHz,-11.803,-0.36
6.0,7.0,7.0,0.15,0.55,0.6,1.0,0.8,4.000 GHz,-11.888,-0.358
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,800.0 MHz,-0.804,-7.756
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,900.0 MHz,-1.02,-6.827
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,1.000 GHz,-1.262,-6.019
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,1.100 GHz,-1.529,-5.312
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,1.200 GHz,-1.821,-4.69
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,1.300 GHz,-2.137,-4.14
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,1.400 GHz,-2.478,-3.653
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,1.500 GHz,-2.842,-3.221
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,1.600 GHz,-3.23,-2.836
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,1.700 GHz,-3.642,-2.493
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,1.800 GHz,-4.078,-2.188
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,1.900 GHz,-4.539,-1.917
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,2.000 GHz,-5.025,-1.674
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,2.100 GHz,-5.536,-1.459
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,2.200 GHz,-6.075,-1.267
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,2.300 GHz,-6.643,-1.097
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,2.400 GHz,-7.24,-0.946
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,2.500 GHz,-7.869,-0.813
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,2.600 GHz,-8.53,-0.696
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,2.700 GHz,-9.226,-0.594
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,2.800 GHz,-9.957,-0.505
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,2.900 GHz,-10.723,-0.429
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,3.000 GHz,-11.524,-0.363
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,3.100 GHz,-12.358,-0.308
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,3.200 GHz,-13.219,-0.262
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,3.300 GHz,-14.101,-0.225
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,3.400 GHz,-14.99,-0.195
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,3.500 GHz,-15.867,-0.172
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,3.600 GHz,-16.703,-0.154
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,3.700 GHz,-17.458,-0.142
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,3.800 GHz,-18.082,-0.135
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,3.900 GHz,-18.522,-0.132
6.0,7.0,7.0,0.15,0.55,0.6,1.0,1.4,4.000 GHz,-18.731,-0.132
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,800.0 MHz,-1.035,-6.774
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,900.0 MHz,-1.358,-5.748
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,1.000 GHz,-1.732,-4.868
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,1.100 GHz,-2.151,-4.12
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,1.200 GHz,-2.606,-3.493
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,1.300 GHz,-3.08,-2.978
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,1.400 GHz,-3.557,-2.561
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,1.500 GHz,-4.015,-2.232
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,1.600 GHz,-4.437,-1.976
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,1.700 GHz,-4.81,-1.78
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,1.800 GHz,-5.129,-1.632
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,1.900 GHz,-5.397,-1.518
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,2.000 GHz,-5.621,-1.431
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,2.100 GHz,-5.813,-1.361
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,2.200 GHz,-5.983,-1.303
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,2.300 GHz,-6.145,-1.25
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,2.400 GHz,-6.309,-1.201
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,2.500 GHz,-6.483,-1.151
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,2.600 GHz,-6.674,-1.099
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,2.700 GHz,-6.889,-1.044
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,2.800 GHz,-7.132,-0.986
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,2.900 GHz,-7.406,-0.924
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,3.000 GHz,-7.716,-0.86
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,3.100 GHz,-8.063,-0.794
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,3.200 GHz,-8.447,-0.728
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,3.300 GHz,-8.868,-0.664
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,3.400 GHz,-9.321,-0.602
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,3.500 GHz,-9.801,-0.544
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,3.600 GHz,-10.297,-0.493
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,3.700 GHz,-10.794,-0.447
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,3.800 GHz,-11.275,-0.409
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,3.900 GHz,-11.715,-0.379
6.0,7.0,7.0,0.15,0.55,0.6,1.0,2.0,4.000 GHz,-12.091,-0.357
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,800.0 MHz,-0.413,-10.46
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,900.0 MHz,-0.487,-9.779
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,1.000 GHz,-0.564,-9.184
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,1.100 GHz,-0.643,-8.65
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,1.200 GHz,-0.727,-8.159
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,1.300 GHz,-0.817,-7.697
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,1.400 GHz,-0.914,-7.255
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,1.500 GHz,-1.021,-6.826
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,1.600 GHz,-1.139,-6.407
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,1.700 GHz,-1.27,-5.994
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,1.800 GHz,-1.417,-5.586
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,1.900 GHz,-1.582,-5.185
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,2.000 GHz,-1.766,-4.793
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,2.100 GHz,-1.969,-4.413
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,2.200 GHz,-2.191,-4.051
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,2.300 GHz,-2.428,-3.713
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,2.400 GHz,-2.673,-3.406
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,2.500 GHz,-2.914,-3.138
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,2.600 GHz,-3.137,-2.917
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,2.700 GHz,-3.324,-2.749
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,2.800 GHz,-3.457,-2.638
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,2.900 GHz,-3.525,-2.584
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,3.000 GHz,-3.524,-2.586
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,3.100 GHz,-3.461,-2.64
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,3.200 GHz,-3.349,-2.737
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,3.300 GHz,-3.204,-2.869
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,3.400 GHz,-3.042,-3.027
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,3.500 GHz,-2.877,-3.2
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,3.600 GHz,-2.718,-3.381
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,3.700 GHz,-2.572,-3.561
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,3.800 GHz,-2.442,-3.734
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,3.900 GHz,-2.329,-3.894
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.2,4.000 GHz,-2.236,-4.037
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,800.0 MHz,-0.624,-8.769
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,900.0 MHz,-0.773,-7.913
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,1.000 GHz,-0.935,-7.163
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,1.100 GHz,-1.113,-6.493
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,1.200 GHz,-1.307,-5.886
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,1.300 GHz,-1.521,-5.329
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,1.400 GHz,-1.758,-4.81
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,1.500 GHz,-2.023,-4.324
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,1.600 GHz,-2.319,-3.865
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,1.700 GHz,-2.654,-3.43
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,1.800 GHz,-3.034,-3.017
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,1.900 GHz,-3.468,-2.627
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,2.000 GHz,-3.963,-2.259
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,2.100 GHz,-4.528,-1.917
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,2.200 GHz,-5.173,-1.602
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,2.300 GHz,-5.904,-1.318
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,2.400 GHz,-6.724,-1.067
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,2.500 GHz,-7.626,-0.853
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,2.600 GHz,-8.586,-0.678
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,2.700 GHz,-9.554,-0.541
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,2.800 GHz,-10.438,-0.444
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,2.900 GHz,-11.114,-0.383
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,3.000 GHz,-11.464,-0.357
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,3.100 GHz,-11.449,-0.36
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,3.200 GHz,-11.131,-0.388
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,3.300 GHz,-10.634,-0.435
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,3.400 GHz,-10.069,-0.495
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,3.500 GHz,-9.515,-0.563
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,3.600 GHz,-9.011,-0.635
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,3.700 GHz,-8.579,-0.705
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,3.800 GHz,-8.222,-0.77
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,3.900 GHz,-7.944,-0.826
6.0,7.0,7.0,0.15,0.55,0.6,1.5,0.8,4.000 GHz,-7.74,-0.872
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,800.0 MHz,-0.818,-7.689
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,900.0 MHz,-1.049,-6.721
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,1.000 GHz,-1.312,-5.873
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,1.100 GHz,-1.61,-5.125
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,1.200 GHz,-1.944,-4.463
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,1.300 GHz,-2.314,-3.875
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,1.400 GHz,-2.724,-3.352
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,1.500 GHz,-3.174,-2.887
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,1.600 GHz,-3.668,-2.473
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,1.700 GHz,-4.207,-2.106
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,1.800 GHz,-4.795,-1.782
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,1.900 GHz,-5.437,-1.495
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,2.000 GHz,-6.137,-1.244
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,2.100 GHz,-6.901,-1.024
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,2.200 GHz,-7.738,-0.833
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,2.300 GHz,-8.659,-0.669
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,2.400 GHz,-9.676,-0.529
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,2.500 GHz,-10.808,-0.411
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,2.600 GHz,-12.08,-0.313
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,2.700 GHz,-13.526,-0.234
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,2.800 GHz,-15.201,-0.171
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,2.900 GHz,-17.188,-0.123
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,3.000 GHz,-19.638,-0.088
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,3.100 GHz,-22.85,-0.065
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,3.200 GHz,-27.582,-0.053
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,3.300 GHz,-36.704,-0.049
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,3.400 GHz,-35.692,-0.052
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,3.500 GHz,-27.949,-0.061
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,3.600 GHz,-24.055,-0.074
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,3.700 GHz,-21.545,-0.092
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,3.800 GHz,-19.736,-0.112
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,3.900 GHz,-18.344,-0.135
6.0,7.0,7.0,0.15,0.55,0.6,1.5,1.4,4.000 GHz,-17.22,-0.159
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,800.0 MHz,-1.054,-6.704
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,900.0 MHz,-1.398,-5.64
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,1.000 GHz,-1.804,-4.723
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,1.100 GHz,-2.269,-3.942
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,1.200 GHz,-2.782,-3.288
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,1.300 GHz,-3.329,-2.75
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,1.400 GHz,-3.887,-2.318
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,1.500 GHz,-4.431,-1.978
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,1.600 GHz,-4.94,-1.715
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,1.700 GHz,-5.396,-1.516
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,1.800 GHz,-5.792,-1.365
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,1.900 GHz,-6.132,-1.25
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,2.000 GHz,-6.427,-1.159
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,2.100 GHz,-6.692,-1.084
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,2.200 GHz,-6.946,-1.017
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,2.300 GHz,-7.205,-0.954
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,2.400 GHz,-7.485,-0.892
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,2.500 GHz,-7.802,-0.827
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,2.600 GHz,-8.17,-0.759
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,2.700 GHz,-8.601,-0.688
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,2.800 GHz,-9.111,-0.613
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,2.900 GHz,-9.715,-0.537
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,3.000 GHz,-10.433,-0.46
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,3.100 GHz,-11.286,-0.385
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,3.200 GHz,-12.303,-0.315
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,3.300 GHz,-13.519,-0.251
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,3.400 GHz,-14.974,-0.196
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,3.500 GHz,-16.705,-0.152
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,3.600 GHz,-18.695,-0.121
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,3.700 GHz,-20.678,-0.104
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,3.800 GHz,-21.781,-0.1
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,3.900 GHz,-21.124,-0.11
6.0,7.0,7.0,0.15,0.55,0.6,1.5,2.0,4.000 GHz,-19.34,-0.133
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,800.0 MHz,-0.412,-10.478
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,900.0 MHz,-0.49,-9.762
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,1.000 GHz,-0.572,-9.128
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,1.100 GHz,-0.659,-8.551
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,1.200 GHz,-0.754,-8.013
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,1.300 GHz,-0.859,-7.499
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,1.400 GHz,-0.976,-7.001
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,1.500 GHz,-1.108,-6.511
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,1.600 GHz,-1.259,-6.027
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,1.700 GHz,-1.433,-5.546
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,1.800 GHz,-1.634,-5.069
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,1.900 GHz,-1.866,-4.6
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,2.000 GHz,-2.132,-4.142
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,2.100 GHz,-2.433,-3.705
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,2.200 GHz,-2.764,-3.3
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,2.300 GHz,-3.112,-2.939
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,2.400 GHz,-3.454,-2.636
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,2.500 GHz,-3.753,-2.404
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,2.600 GHz,-3.967,-2.256
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,2.700 GHz,-4.061,-2.195
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,2.800 GHz,-4.021,-2.223
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,2.900 GHz,-3.863,-2.331
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,3.000 GHz,-3.623,-2.51
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,3.100 GHz,-3.341,-2.742
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,3.200 GHz,-3.051,-3.013
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,3.300 GHz,-2.774,-3.308
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,3.400 GHz,-2.523,-3.612
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,3.500 GHz,-2.303,-3.915
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,3.600 GHz,-2.114,-4.208
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,3.700 GHz,-1.954,-4.484
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,3.800 GHz,-1.82,-4.737
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,3.900 GHz,-1.711,-4.964
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.2,4.000 GHz,-1.623,-5.163
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,800.0 MHz,-0.624,-8.769
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,900.0 MHz,-0.78,-7.879
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,1.000 GHz,-0.953,-7.092
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,1.100 GHz,-1.146,-6.383
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,1.200 GHz,-1.362,-5.734
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,1.300 GHz,-1.606,-5.133
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,1.400 GHz,-1.883,-4.57
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,1.500 GHz,-2.201,-4.039
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,1.600 GHz,-2.567,-3.535
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,1.700 GHz,-2.994,-3.057
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,1.800 GHz,-3.494,-2.605
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,1.900 GHz,-4.082,-2.18
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,2.000 GHz,-4.778,-1.786
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,2.100 GHz,-5.599,-1.427
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,2.200 GHz,-6.568,-1.109
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,2.300 GHz,-7.697,-0.836
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,2.400 GHz,-8.985,-0.614
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,2.500 GHz,-10.376,-0.446
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,2.600 GHz,-11.702,-0.333
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,2.700 GHz,-12.629,-0.273
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,2.800 GHz,-12.803,-0.265
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,2.900 GHz,-12.218,-0.301
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,3.000 GHz,-11.222,-0.376
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,3.100 GHz,-10.143,-0.479
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,3.200 GHz,-9.145,-0.604
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,3.300 GHz,-8.282,-0.742
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,3.400 GHz,-7.558,-0.885
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,3.500 GHz,-6.961,-1.028
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,3.600 GHz,-6.475,-1.165
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,3.700 GHz,-6.085,-1.29
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,3.800 GHz,-5.778,-1.402
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,3.900 GHz,-5.544,-1.496
6.0,7.0,7.0,0.15,0.55,0.6,2.0,0.8,4.000 GHz,-5.373,-1.571
6.0,7.0,7.0,0.15,0.55,0.6,2.0,1.4,800.0 MHz,-0.826,-7.649
6.0,7.0,7.0,0.15,0.55,0.6,2.0,1.4,900.0 MHz,-1.07,-6.646
6.0,7.0,7.0,0.15,0.55,0.6,2.0,1.4,1.000 GHz,-1.352,-5.762
6.0,7.0,7.0,0.15,0.55,0.6,2.0,1.4,1.100 GHz,-1.678,-4.978
6.0,7.0,7.0,0.15,0.55,0.6,2.0,1.4,1.200 GHz,-2.05,-4.28
6.0,7.0,7.0,0.15,0.55,0.6,2.0,1.4,1.300 GHz,-2.472,-3.659
6.0,7.0,7.0,0.15,0.55,0.6,2.0,1.4,1.400 GHz,-2.948,-3.107
6.0,7.0,7.0,0.15,0.55,0.6,2.0,1.4,1.500 GHz,-3.484,-2.616
6.0,7.0,7.0,0.15,0.55,0.6,2.0,1.4,1.600 GHz,-4.084,-2.182
6.0,7.0,7.0,0.15,0.55,0.6,2.0,1.4,1.700 GHz,-4.756,-1.8
6.0,7.0,7.0,0.15,0.55,0.6,2.0,1.4,1.800 GHz,-5.506,-1.467
6.0,7.0,7.0,0.15,0.55,0.6,2.0,1.4,1.900 GHz,-6.345,-1.177
6.0,7.0,7.0,0.15,0.55,0.6,2.0,1.4,2.000 GHz,-7.285,-0.929
